anchor,positif,negatif,kelas
28196170/28196170@N02_identity_0@6103425310_0/09.jpg,28196170/28196170@N02_identity_0@6118398630_1/09.jpg,70884545/70884545@N00_identity_3@8719391446_0/09.jpg,"[388, 388, 600]"
28196170/28196170@N02_identity_0@7012338317_0/09.jpg,28196170/28196170@N02_identity_0@5662266705_0/09.jpg,84559441/84559441@N00_identity_0@3121654495_1/09.jpg,"[388, 388, 775]"
28196170/28196170@N02_identity_1@6103061961_0/09.jpg,28196170/28196170@N02_identity_1@5054280071_0/09.jpg,24756372/24756372@N07_identity_3@8745226162_1/09.jpg,"[388, 388, 305]"
25925793/25925793@N00_identity_2@5957321199_0/09.jpg,25925793/25925793@N00_identity_2@3257270175_0/09.jpg,27503801/27503801@N08_identity_23@2566729350_0/09.jpg,"[339, 339, 372]"
16448104/16448104@N02_identity_31@2223197761_0/09.jpg,16448104/16448104@N02_identity_31@2224478678_0/09.jpg,35034353918/35034353918@N01_identity_1@6023260102_1/09.jpg,"[154, 154, 454]"
28196170/28196170@N02_identity_0@4878266411_0/09.jpg,28196170/28196170@N02_identity_1@6118414552_0/09.jpg,61277402/61277402@N00_identity_1@9484418556_7/09.jpg,"[388, 388, 485]"
35034350906/35034350906@N01_identity_0@7129522487_1/09.jpg,35034350906/35034350906@N01_identity_0@4092870961_0/09.jpg,80901654/80901654@N00_identity_1@2040664582_1/09.jpg,"[453, 453, 713]"
98942020/98942020@N00_identity_34@4806277308_0/09.jpg,98942020/98942020@N00_identity_25@4353476492_0/09.jpg,9710088/9710088@N06_identity_0@9349655508_0/09.jpg,"[984, 984, 956]"
73621375/73621375@N00_identity_0@7353575_0/09.jpg,73621375/73621375@N00_identity_0@4123836257_0/09.jpg,22169355/22169355@N00_identity_0@6326922599_0/09.jpg,"[624, 624, 233]"
31513185/31513185@N03_identity_0@6095758968_0/09.jpg,31513185/31513185@N03_identity_0@5797504988_0/09.jpg,61277402/61277402@N00_identity_1@12924341063_3/09.jpg,"[448, 448, 485]"
37996646802/37996646802@N01_identity_1@9347425431_0/09.jpg,37996646802/37996646802@N01_identity_1@6604308401_1/09.jpg,79719715/79719715@N08_identity_12@10266314403_0/09.jpg,"[469, 469, 690]"
72675636/72675636@N00_identity_1@3738756704_0/09.jpg,72675636/72675636@N00_identity_1@116894712_0/09.jpg,10418862/10418862@N03_identity_0@1279067287_0/09.jpg,"[615, 615, 14]"
87652690/87652690@N00_identity_3@11666348424_1/09.jpg,87652690/87652690@N00_identity_3@7304556714_0/09.jpg,16458183/16458183@N00_identity_0@5112940519_0/09.jpg,"[822, 822, 155]"
28196170/28196170@N02_identity_0@6120796910_0/09.jpg,28196170/28196170@N02_identity_0@4878246725_0/09.jpg,11677434/11677434@N04_identity_42@2934798665_0/09.jpg,"[388, 388, 55]"
14261684/14261684@N08_identity_0@5633586747_0/09.jpg,14261684/14261684@N08_identity_0@4230704411_0/09.jpg,117419232/117419232@N04_identity_9@12500891053_0/09.jpg,"[112, 112, 59]"
29427020/29427020@N00_identity_12@424478327_0/09.jpg,29427020/29427020@N00_identity_38@3072644314_0/09.jpg,18088426/18088426@N00_identity_0@4557097878_0/09.jpg,"[405, 405, 173]"
87652690/87652690@N00_identity_3@13859033855_0/09.jpg,87652690/87652690@N00_identity_3@34728601_1/09.jpg,9710088/9710088@N06_identity_0@6809499783_0/09.jpg,"[822, 822, 956]"
87652690/87652690@N00_identity_3@11462086565_0/09.jpg,87652690/87652690@N00_identity_3@9106080779_0/09.jpg,21857625/21857625@N06_identity_10@2219862280_3/09.jpg,"[822, 822, 225]"
98942020/98942020@N00_identity_34@4805664749_0/09.jpg,98942020/98942020@N00_identity_15@4699973556_0/09.jpg,24927431/24927431@N00_identity_10@53745703_0/09.jpg,"[984, 984, 308]"
9860698/9860698@N03_identity_0@2417545451_0/09.jpg,9860698/9860698@N03_identity_0@1806943524_0/09.jpg,95182859/95182859@N00_identity_7@213432945_0/09.jpg,"[977, 977, 921]"
28209295/28209295@N00_identity_0@3674292113_0/09.jpg,28209295/28209295@N00_identity_0@6933582729_0/09.jpg,76910574/76910574@N04_identity_1@8634536557_0/09.jpg,"[389, 389, 652]"
87652690/87652690@N00_identity_3@4533289111_0/09.jpg,87652690/87652690@N00_identity_3@13876700414_0/09.jpg,91266400/91266400@N00_identity_2@279333454_0/09.jpg,"[822, 822, 870]"
81295529/81295529@N00_identity_3@11229188236_1/09.jpg,81295529/81295529@N00_identity_3@5032707945_1/09.jpg,14507736/14507736@N08_identity_1@4904624941_0/09.jpg,"[720, 720, 118]"
21444820/21444820@N02_identity_3@8398120635_0/09.jpg,21444820/21444820@N02_identity_3@2272070858_0/09.jpg,83429360/83429360@N00_identity_1@6623847027_0/09.jpg,"[219, 219, 761]"
87652690/87652690@N00_identity_3@13853587034_0/09.jpg,87652690/87652690@N00_identity_3@8357567388_1/09.jpg,14934133/14934133@N00_identity_3@1518050831_0/09.jpg,"[822, 822, 131]"
78969707/78969707@N00_identity_3@3153432251_0/09.jpg,78969707/78969707@N00_identity_1@3153478009_0/09.jpg,74511102/74511102@N00_identity_1@144929293_0/09.jpg,"[679, 679, 629]"
73621375/73621375@N00_identity_0@4153125127_0/09.jpg,73621375/73621375@N00_identity_0@3042653625_0/09.jpg,16652278/16652278@N00_identity_2@5002353322_1/09.jpg,"[624, 624, 157]"
84905000/84905000@N00_identity_1@1442963139_0/09.jpg,84905000/84905000@N00_identity_1@5683193388_2/09.jpg,10289904/10289904@N00_identity_7@6980771125_0/09.jpg,"[783, 783, 9]"
81295529/81295529@N00_identity_3@5655952820_0/09.jpg,81295529/81295529@N00_identity_3@9651905563_1/09.jpg,18262969/18262969@N00_identity_2@2752566944_0/09.jpg,"[720, 720, 177]"
23668994/23668994@N07_identity_0@9419048522_0/09.jpg,23668994/23668994@N07_identity_0@3130146308_0/09.jpg,93243688/93243688@N00_identity_3@12209889715_1/09.jpg,"[271, 271, 899]"
29306647/29306647@N03_identity_0@4521069757_0/09.jpg,29306647/29306647@N03_identity_0@4535550302_0/09.jpg,18789269/18789269@N00_identity_4@396919106_0/09.jpg,"[403, 403, 181]"
87652690/87652690@N00_identity_3@11666342734_4/09.jpg,87652690/87652690@N00_identity_3@13766707785_1/09.jpg,94343895/94343895@N00_identity_0@2293360509_1/09.jpg,"[822, 822, 912]"
7997397/7997397@N08_identity_1@2786495111_0/09.jpg,7997397/7997397@N08_identity_1@11626990403_0/09.jpg,16964259/16964259@N00_identity_5@3562759441_0/09.jpg,"[694, 694, 160]"
89636074/89636074@N00_identity_3@47271185_0/09.jpg,89636074/89636074@N00_identity_3@3432189921_0/09.jpg,98642193/98642193@N00_identity_2@3658715470_0/09.jpg,"[843, 843, 978]"
72675636/72675636@N00_identity_1@360075127_4/09.jpg,72675636/72675636@N00_identity_1@72418957_0/09.jpg,98642193/98642193@N00_identity_0@3762939492_0/09.jpg,"[615, 615, 978]"
81295529/81295529@N00_identity_3@9025306874_0/09.jpg,81295529/81295529@N00_identity_3@5033321824_0/09.jpg,13942517/13942517@N00_identity_2@2608835137_0/09.jpg,"[720, 720, 103]"
31121311/31121311@N06_identity_0@7165828042_0/09.jpg,31121311/31121311@N06_identity_0@4892616871_0/09.jpg,99382980/99382980@N00_identity_109@4406277710_2/09.jpg,"[440, 440, 989]"
67011297/67011297@N07_identity_2@8421767005_0/09.jpg,67011297/67011297@N07_identity_2@8887810021_1/09.jpg,76029069/76029069@N00_identity_1@8538883134_1/09.jpg,"[559, 559, 643]"
14507736/14507736@N08_identity_1@4358063095_0/09.jpg,14507736/14507736@N08_identity_1@4655317188_0/09.jpg,26792430/26792430@N00_identity_2@2820011466_0/09.jpg,"[118, 118, 353]"
87652690/87652690@N00_identity_3@142411087_0/09.jpg,87652690/87652690@N00_identity_3@4254261973_0/09.jpg,17905920/17905920@N00_identity_2@2082287402_1/09.jpg,"[822, 822, 168]"
31513185/31513185@N03_identity_0@6095789226_0/09.jpg,31513185/31513185@N03_identity_0@5347220675_0/09.jpg,76029069/76029069@N00_identity_1@4192789470_4/09.jpg,"[448, 448, 643]"
93243688/93243688@N00_identity_3@2223521707_0/09.jpg,93243688/93243688@N00_identity_3@5479469811_0/09.jpg,77854799/77854799@N06_identity_0@13819106765_0/09.jpg,"[899, 899, 667]"
21430483/21430483@N03_identity_0@2613747165_0/09.jpg,21430483/21430483@N03_identity_0@2609310279_0/09.jpg,66908011/66908011@N00_identity_3@4519394999_0/09.jpg,"[218, 218, 558]"
73621375/73621375@N00_identity_0@5625707123_0/09.jpg,73621375/73621375@N00_identity_0@5625463925_0/09.jpg,61593595/61593595@N00_identity_8@261954505_1/09.jpg,"[624, 624, 490]"
96552496/96552496@N00_identity_1@788301006_0/09.jpg,96552496/96552496@N00_identity_1@788112752_2/09.jpg,78152779/78152779@N00_identity_3@5841421824_0/09.jpg,"[944, 944, 672]"
28196170/28196170@N02_identity_0@4881874129_0/09.jpg,28196170/28196170@N02_identity_1@6103061961_0/09.jpg,13083246/13083246@N03_identity_1@5027989338_0/09.jpg,"[388, 388, 90]"
78969707/78969707@N00_identity_1@3767008473_0/09.jpg,78969707/78969707@N00_identity_3@2071031490_1/09.jpg,82698525/82698525@N00_identity_27@2095838661_1/09.jpg,"[679, 679, 746]"
79704473/79704473@N00_identity_0@8272546379_0/09.jpg,79704473/79704473@N00_identity_0@8024798538_0/09.jpg,10563005/10563005@N06_identity_2@5009210300_2/09.jpg,"[689, 689, 19]"
28196170/28196170@N02_identity_0@5663999275_0/09.jpg,28196170/28196170@N02_identity_0@8150089292_0/09.jpg,98366307/98366307@N00_identity_0@5772310248_0/09.jpg,"[388, 388, 970]"
87652690/87652690@N00_identity_3@8442474624_3/09.jpg,87652690/87652690@N00_identity_3@7176668483_3/09.jpg,87632681/87632681@N00_identity_5@531786272_0/09.jpg,"[822, 822, 820]"
14564599/14564599@N00_identity_0@4240147711_0/09.jpg,14564599/14564599@N00_identity_0@4240510598_0/09.jpg,98894117/98894117@N00_identity_1@2315338556_0/09.jpg,"[121, 121, 982]"
10418862/10418862@N03_identity_0@3228378578_1/09.jpg,10418862/10418862@N03_identity_0@3370846491_0/09.jpg,96056340/96056340@N00_identity_1@4236784250_0/09.jpg,"[14, 14, 932]"
87652690/87652690@N00_identity_3@2506701864_0/09.jpg,87652690/87652690@N00_identity_46@3821636808_2/09.jpg,19701161/19701161@N00_identity_14@2850494527_0/09.jpg,"[822, 822, 188]"
24756372/24756372@N07_identity_16@5458594194_38/09.jpg,24756372/24756372@N07_identity_3@5803635781_1/09.jpg,21857625/21857625@N06_identity_10@5093132769_26/09.jpg,"[305, 305, 225]"
28196170/28196170@N02_identity_0@5662944708_1/09.jpg,28196170/28196170@N02_identity_1@6101112422_0/09.jpg,66908011/66908011@N00_identity_3@8673034050_0/09.jpg,"[388, 388, 558]"
28196170/28196170@N02_identity_1@6864460090_0/09.jpg,28196170/28196170@N02_identity_0@4882185845_0/09.jpg,9286726/9286726@N03_identity_1@10388371784_0/09.jpg,"[388, 388, 891]"
31513185/31513185@N03_identity_0@6095080393_0/09.jpg,31513185/31513185@N03_identity_0@6095090993_0/09.jpg,14540413/14540413@N06_identity_0@7623376816_0/09.jpg,"[448, 448, 120]"
29427020/29427020@N00_identity_12@327715603_0/09.jpg,29427020/29427020@N00_identity_12@2451256828_2/09.jpg,10577838/10577838@N07_identity_0@5306488508_0/09.jpg,"[405, 405, 21]"
61277402/61277402@N00_identity_1@5935906653_0/09.jpg,61277402/61277402@N00_identity_1@9673884353_0/09.jpg,13083246/13083246@N03_identity_1@4493367606_1/09.jpg,"[485, 485, 90]"
72675636/72675636@N00_identity_1@2180195708_0/09.jpg,72675636/72675636@N00_identity_1@3738741014_2/09.jpg,22405790/22405790@N06_identity_1@2171024007_1/09.jpg,"[615, 615, 241]"
28196170/28196170@N02_identity_0@6097697923_1/09.jpg,28196170/28196170@N02_identity_0@6866218546_1/09.jpg,86306470/86306470@N00_identity_9@1961738126_0/09.jpg,"[388, 388, 805]"
22562039/22562039@N08_identity_1@4545443480_0/09.jpg,22562039/22562039@N08_identity_1@5107071544_0/09.jpg,31109705/31109705@N00_identity_3@101395737_3/09.jpg,"[243, 243, 438]"
87652690/87652690@N00_identity_3@13930999412_0/09.jpg,87652690/87652690@N00_identity_3@11666793076_2/09.jpg,31291728/31291728@N05_identity_40@6610586439_0/09.jpg,"[822, 822, 443]"
37996646802/37996646802@N01_identity_1@10728328313_0/09.jpg,37996646802/37996646802@N01_identity_1@13455767424_0/09.jpg,82526175/82526175@N00_identity_75@5942560113_1/09.jpg,"[469, 469, 742]"
35034347485/35034347485@N01_identity_2@6279611326_0/09.jpg,35034347485/35034347485@N01_identity_2@2079469939_0/09.jpg,74175262/74175262@N00_identity_0@3047347235_0/09.jpg,"[451, 451, 625]"
17496650/17496650@N00_identity_2@1338951098_0/09.jpg,17496650/17496650@N00_identity_2@1457903398_1/09.jpg,21206056/21206056@N00_identity_10@1109451558_3/09.jpg,"[166, 166, 213]"
21444820/21444820@N02_identity_3@2990075289_0/09.jpg,21444820/21444820@N02_identity_3@8399189589_0/09.jpg,99382980/99382980@N00_identity_109@3610442879_6/09.jpg,"[219, 219, 989]"
24133132/24133132@N04_identity_1@2342677605_0/09.jpg,24133132/24133132@N04_identity_1@2724862983_0/09.jpg,98942020/98942020@N00_identity_34@4806262846_0/09.jpg,"[287, 287, 984]"
80403443/80403443@N00_identity_0@33503460_1/09.jpg,80403443/80403443@N00_identity_1@1146784098_0/09.jpg,14261684/14261684@N08_identity_0@3301099508_0/09.jpg,"[706, 706, 112]"
11527908/11527908@N00_identity_0@1250230002_0/09.jpg,11527908/11527908@N00_identity_0@2730272105_0/09.jpg,81365121/81365121@N00_identity_12@2569888938_0/09.jpg,"[48, 48, 722]"
73621375/73621375@N00_identity_0@191241383_0/09.jpg,73621375/73621375@N00_identity_0@5274555549_0/09.jpg,24328811/24328811@N00_identity_4@275317933_0/09.jpg,"[624, 624, 292]"
87652690/87652690@N00_identity_3@142466816_1/09.jpg,87652690/87652690@N00_identity_3@8750642310_0/09.jpg,25187164/25187164@N00_identity_2@4285190746_0/09.jpg,"[822, 822, 317]"
28196170/28196170@N02_identity_1@6866112294_0/09.jpg,28196170/28196170@N02_identity_0@4882482380_0/09.jpg,83361464/83361464@N00_identity_0@962303964_1/09.jpg,"[388, 388, 758]"
80403443/80403443@N00_identity_1@2826820820_0/09.jpg,80403443/80403443@N00_identity_1@2502901330_0/09.jpg,22113139/22113139@N00_identity_1@3811231_0/09.jpg,"[706, 706, 229]"
28196170/28196170@N02_identity_1@6100722833_0/09.jpg,28196170/28196170@N02_identity_1@6118398630_0/09.jpg,98074132/98074132@N00_identity_19@790447145_0/09.jpg,"[388, 388, 964]"
7997397/7997397@N08_identity_1@2702544714_0/09.jpg,7997397/7997397@N08_identity_1@4497827277_0/09.jpg,94343895/94343895@N00_identity_3@5468479963_0/09.jpg,"[694, 694, 912]"
84905000/84905000@N00_identity_1@5253753030_0/09.jpg,84905000/84905000@N00_identity_1@1445757412_1/09.jpg,29098084/29098084@N00_identity_1@2649032126_0/09.jpg,"[783, 783, 398]"
28196170/28196170@N02_identity_0@8150606785_0/09.jpg,28196170/28196170@N02_identity_0@8150103106_0/09.jpg,8123170/8123170@N06_identity_1@7032829617_2/09.jpg,"[388, 388, 719]"
21444820/21444820@N02_identity_3@7695374924_0/09.jpg,21444820/21444820@N02_identity_3@7750809784_0/09.jpg,14591176/14591176@N07_identity_12@2649062335_11/09.jpg,"[219, 219, 123]"
96552496/96552496@N00_identity_1@783573121_0/09.jpg,96552496/96552496@N00_identity_1@803449023_1/09.jpg,84231294/84231294@N00_identity_0@4047644273_1/09.jpg,"[944, 944, 772]"
21444820/21444820@N02_identity_3@8623796868_0/09.jpg,21444820/21444820@N02_identity_3@8463195785_1/09.jpg,9298332/9298332@N06_identity_1@6288846370_1/09.jpg,"[219, 219, 895]"
98489045/98489045@N00_identity_2@5960526551_3/09.jpg,98489045/98489045@N00_identity_2@7610776240_0/09.jpg,17496650/17496650@N00_identity_2@1053700597_1/09.jpg,"[974, 974, 166]"
14103785/14103785@N00_identity_1@3419384940_1/09.jpg,14103785/14103785@N00_identity_1@3420938832_0/09.jpg,98366307/98366307@N00_identity_0@5772310248_0/09.jpg,"[108, 108, 970]"
73621375/73621375@N00_identity_0@4647141312_0/09.jpg,73621375/73621375@N00_identity_0@3320473034_0/09.jpg,24937246/24937246@N00_identity_1@10386682025_1/09.jpg,"[624, 624, 309]"
87652690/87652690@N00_identity_3@8286729776_0/09.jpg,87652690/87652690@N00_identity_3@8288890308_0/09.jpg,86306470/86306470@N00_identity_1@1961764694_0/09.jpg,"[822, 822, 805]"
76529721/76529721@N00_identity_2@3816436164_4/09.jpg,76529721/76529721@N00_identity_7@3806747004_0/09.jpg,41894169878/41894169878@N01_identity_9@4726182985_0/09.jpg,"[649, 649, 472]"
68117180/68117180@N00_identity_3@4306655502_0/09.jpg,68117180/68117180@N00_identity_3@9480895154_1/09.jpg,36521981324/36521981324@N01_identity_1@3704691892_0/09.jpg,"[574, 574, 460]"
21444820/21444820@N02_identity_3@7695589922_0/09.jpg,21444820/21444820@N02_identity_3@6663947113_0/09.jpg,16941326/16941326@N00_identity_19@2088439741_1/09.jpg,"[219, 219, 159]"
79704473/79704473@N00_identity_0@7147398883_0/09.jpg,79704473/79704473@N00_identity_0@6832505935_0/09.jpg,20522147/20522147@N00_identity_1@3548321158_0/09.jpg,"[689, 689, 198]"
20209085/20209085@N00_identity_2@8296522165_1/09.jpg,20209085/20209085@N00_identity_2@235726841_0/09.jpg,68169092/68169092@N06_identity_14@7070258185_1/09.jpg,"[195, 195, 576]"
35034347485/35034347485@N01_identity_2@7018755361_0/09.jpg,35034347485/35034347485@N01_identity_2@2079469939_0/09.jpg,84364032/84364032@N03_identity_0@8063997791_1/09.jpg,"[451, 451, 773]"
25389244/25389244@N00_identity_1@411004684_10/09.jpg,25389244/25389244@N00_identity_1@108985119_0/09.jpg,74175262/74175262@N00_identity_0@3969397278_0/09.jpg,"[323, 323, 625]"
87652690/87652690@N00_identity_3@4304437848_0/09.jpg,87652690/87652690@N00_identity_3@11465083845_0/09.jpg,21512187/21512187@N03_identity_0@7654072186_1/09.jpg,"[822, 822, 221]"
87652690/87652690@N00_identity_3@13878723683_0/09.jpg,87652690/87652690@N00_identity_3@13877913763_0/09.jpg,30102685/30102685@N00_identity_1@6326412438_2/09.jpg,"[822, 822, 417]"
68117180/68117180@N00_identity_3@6224198197_0/09.jpg,68117180/68117180@N00_identity_3@291814981_1/09.jpg,83069173/83069173@N00_identity_1@1466597772_1/09.jpg,"[574, 574, 753]"
10700761/10700761@N08_identity_1@5129428848_1/09.jpg,10700761/10700761@N08_identity_1@3747688203_0/09.jpg,71918216/71918216@N00_identity_6@2598456141_1/09.jpg,"[26, 26, 610]"
96552496/96552496@N00_identity_1@788222654_0/09.jpg,96552496/96552496@N00_identity_5@1466124844_0/09.jpg,71319761/71319761@N00_identity_3@2092819224_7/09.jpg,"[944, 944, 603]"
21444820/21444820@N02_identity_3@8647258718_0/09.jpg,21444820/21444820@N02_identity_3@2262275808_0/09.jpg,21430483/21430483@N03_identity_0@2609304857_0/09.jpg,"[219, 219, 218]"
87652690/87652690@N00_identity_3@8441432627_0/09.jpg,87652690/87652690@N00_identity_3@8442499364_2/09.jpg,90427028/90427028@N00_identity_7@1047377270_0/09.jpg,"[822, 822, 857]"
76529721/76529721@N00_identity_2@2825886893_1/09.jpg,76529721/76529721@N00_identity_7@3806747920_4/09.jpg,86636033/86636033@N00_identity_1@607285760_0/09.jpg,"[649, 649, 809]"
8101189/8101189@N07_identity_0@3353667108_4/09.jpg,8101189/8101189@N07_identity_0@3353680474_3/09.jpg,76672409/76672409@N00_identity_11@2059757989_0/09.jpg,"[717, 717, 651]"
81295529/81295529@N00_identity_5@9225688868_1/09.jpg,81295529/81295529@N00_identity_3@8483719799_1/09.jpg,30065725/30065725@N00_identity_4@3126914419_7/09.jpg,"[720, 720, 415]"
21444820/21444820@N02_identity_3@7695522450_0/09.jpg,21444820/21444820@N02_identity_3@7750809784_0/09.jpg,14591176/14591176@N07_identity_12@3898649338_0/09.jpg,"[219, 219, 123]"
76529721/76529721@N00_identity_2@3816501676_0/09.jpg,76529721/76529721@N00_identity_7@3816483218_3/09.jpg,27590002/27590002@N04_identity_1@4667155817_0/09.jpg,"[649, 649, 374]"
16652278/16652278@N00_identity_2@304562377_0/09.jpg,16652278/16652278@N00_identity_2@7513782034_1/09.jpg,13905012/13905012@N00_identity_0@8712533330_0/09.jpg,"[157, 157, 102]"
20209085/20209085@N00_identity_2@270995338_0/09.jpg,20209085/20209085@N00_identity_2@8604253936_0/09.jpg,22562039/22562039@N08_identity_1@4849024381_1/09.jpg,"[195, 195, 243]"
28196170/28196170@N02_identity_1@6102798325_0/09.jpg,28196170/28196170@N02_identity_0@6098722573_0/09.jpg,73027420/73027420@N00_identity_2@9377102441_0/09.jpg,"[388, 388, 619]"
87652690/87652690@N00_identity_3@142466421_1/09.jpg,87652690/87652690@N00_identity_3@2637781639_2/09.jpg,12525145/12525145@N00_identity_2@269876429_1/09.jpg,"[822, 822, 77]"
28196170/28196170@N02_identity_1@4927211220_0/09.jpg,28196170/28196170@N02_identity_1@5054280071_0/09.jpg,77009411/77009411@N00_identity_6@262711803_5/09.jpg,"[388, 388, 654]"
21430483/21430483@N03_identity_0@2610244822_1/09.jpg,21430483/21430483@N03_identity_0@2610217884_0/09.jpg,88891648/88891648@N00_identity_1@2681143187_0/09.jpg,"[218, 218, 839]"
84559441/84559441@N00_identity_0@2878824681_0/09.jpg,84559441/84559441@N00_identity_0@3049271494_0/09.jpg,9946908/9946908@N04_identity_0@2245477039_2/09.jpg,"[775, 775, 990]"
76529721/76529721@N00_identity_7@3815654231_0/09.jpg,76529721/76529721@N00_identity_2@537343724_0/09.jpg,41894169878/41894169878@N01_identity_9@4726879960_0/09.jpg,"[649, 649, 472]"
28196170/28196170@N02_identity_1@7011386705_0/09.jpg,28196170/28196170@N02_identity_0@7010367551_1/09.jpg,15672358/15672358@N00_identity_0@499708406_9/09.jpg,"[388, 388, 143]"
28196170/28196170@N02_identity_1@5054903352_0/09.jpg,28196170/28196170@N02_identity_1@5053581953_1/09.jpg,25579206/25579206@N00_identity_4@3813873518_3/09.jpg,"[388, 388, 332]"
87652690/87652690@N00_identity_3@13875096343_0/09.jpg,87652690/87652690@N00_identity_3@13862796944_0/09.jpg,83733325/83733325@N00_identity_2@2040991157_0/09.jpg,"[822, 822, 769]"
24133132/24133132@N04_identity_1@2295632624_0/09.jpg,24133132/24133132@N04_identity_1@2646538724_0/09.jpg,75486377/75486377@N00_identity_2@2425707588_0/09.jpg,"[287, 287, 638]"
71899102/71899102@N00_identity_10@8487412970_0/09.jpg,71899102/71899102@N00_identity_10@2415067749_11/09.jpg,30254099/30254099@N00_identity_0@266162973_1/09.jpg,"[609, 609, 424]"
81365121/81365121@N00_identity_12@4342504520_1/09.jpg,81365121/81365121@N00_identity_12@5210426334_0/09.jpg,60997416/60997416@N00_identity_5@4013413774_0/09.jpg,"[722, 722, 478]"
85632980/85632980@N00_identity_2@7046309879_1/09.jpg,85632980/85632980@N00_identity_2@2525778241_0/09.jpg,85033208/85033208@N00_identity_5@3692428885_0/09.jpg,"[795, 795, 788]"
94343895/94343895@N00_identity_3@5740279404_5/09.jpg,94343895/94343895@N00_identity_0@2065493895_0/09.jpg,13125640/13125640@N07_identity_44@1435254237_0/09.jpg,"[912, 912, 91]"
13942517/13942517@N00_identity_2@4050787481_0/09.jpg,13942517/13942517@N00_identity_2@2641520321_0/09.jpg,24232779/24232779@N00_identity_45@5086401546_0/09.jpg,"[103, 103, 289]"
87652690/87652690@N00_identity_3@13887077913_0/09.jpg,87652690/87652690@N00_identity_3@11645838304_0/09.jpg,24133132/24133132@N04_identity_1@2938058353_0/09.jpg,"[822, 822, 287]"
14261684/14261684@N08_identity_0@3301041510_0/09.jpg,14261684/14261684@N08_identity_0@5827529977_0/09.jpg,10147749/10147749@N04_identity_5@8032899737_1/09.jpg,"[112, 112, 4]"
7997397/7997397@N08_identity_1@11777941313_0/09.jpg,7997397/7997397@N08_identity_1@4511182110_0/09.jpg,87404555/87404555@N04_identity_0@11649203113_3/09.jpg,"[694, 694, 817]"
87652690/87652690@N00_identity_3@2430801134_0/09.jpg,87652690/87652690@N00_identity_3@8727981055_0/09.jpg,99039090/99039090@N00_identity_1@8302995687_0/09.jpg,"[822, 822, 987]"
26395196/26395196@N00_identity_2@104908467_0/09.jpg,26395196/26395196@N00_identity_2@386187109_1/09.jpg,90779739/90779739@N03_identity_8@9533936598_0/09.jpg,"[348, 348, 862]"
72675636/72675636@N00_identity_1@76932573_0/09.jpg,72675636/72675636@N00_identity_1@72463230_0/09.jpg,14591176/14591176@N07_identity_12@2649894906_7/09.jpg,"[615, 615, 123]"
23256227/23256227@N00_identity_5@2413650596_1/09.jpg,23256227/23256227@N00_identity_5@216436208_0/09.jpg,65131746/65131746@N00_identity_135@8172188095_0/09.jpg,"[265, 265, 533]"
28196170/28196170@N02_identity_1@8152774210_0/09.jpg,28196170/28196170@N02_identity_0@6103161423_0/09.jpg,21355208/21355208@N02_identity_3@2385343913_0/09.jpg,"[388, 388, 216]"
81295529/81295529@N00_identity_3@9655136574_1/09.jpg,81295529/81295529@N00_identity_3@5033316112_1/09.jpg,9146585/9146585@N04_identity_2@852040106_0/09.jpg,"[720, 720, 874]"
14261684/14261684@N08_identity_0@4231337492_0/09.jpg,14261684/14261684@N08_identity_0@5686103461_0/09.jpg,8195704/8195704@N04_identity_5@2562278548_0/09.jpg,"[112, 112, 735]"
21444820/21444820@N02_identity_3@2183099635_1/09.jpg,21444820/21444820@N02_identity_3@8464307108_0/09.jpg,97235933/97235933@N00_identity_3@8554823578_4/09.jpg,"[219, 219, 957]"
20209085/20209085@N00_identity_2@6596014203_0/09.jpg,20209085/20209085@N00_identity_2@1573616116_0/09.jpg,25187164/25187164@N00_identity_2@3814909924_0/09.jpg,"[195, 195, 317]"
87652690/87652690@N00_identity_3@13863070843_0/09.jpg,87652690/87652690@N00_identity_3@10722481504_0/09.jpg,80901654/80901654@N00_identity_1@5152555255_1/09.jpg,"[822, 822, 713]"
81295529/81295529@N00_identity_5@4677193640_1/09.jpg,81295529/81295529@N00_identity_3@8442271709_0/09.jpg,92082510/92082510@N04_identity_29@8753475155_0/09.jpg,"[720, 720, 881]"
14468234/14468234@N03_identity_1@9275091971_1/09.jpg,14468234/14468234@N03_identity_0@2594576409_0/09.jpg,20901724/20901724@N00_identity_8@3069665716_0/09.jpg,"[116, 116, 204]"
68117180/68117180@N00_identity_3@4305084931_3/09.jpg,68117180/68117180@N00_identity_3@7720301548_0/09.jpg,84231294/84231294@N00_identity_0@2216360233_0/09.jpg,"[574, 574, 772]"
24133132/24133132@N04_identity_1@2299502138_0/09.jpg,24133132/24133132@N04_identity_1@2724862983_0/09.jpg,10534365/10534365@N05_identity_1@2562374791_0/09.jpg,"[287, 287, 15]"
31121311/31121311@N06_identity_0@5066567441_0/09.jpg,31121311/31121311@N06_identity_0@8671830461_1/09.jpg,13125640/13125640@N07_identity_44@1435260173_2/09.jpg,"[440, 440, 91]"
28196170/28196170@N02_identity_0@5664007505_0/09.jpg,28196170/28196170@N02_identity_1@7010259945_0/09.jpg,16425649/16425649@N00_identity_2@4400223087_0/09.jpg,"[388, 388, 151]"
83361464/83361464@N00_identity_0@961367829_1/09.jpg,83361464/83361464@N00_identity_8@962352962_0/09.jpg,14746402/14746402@N00_identity_0@402142904_0/09.jpg,"[758, 758, 126]"
